지역,시군구,읍면동,상세주소,구분,장소유형,위도,경도
전라남도,완도군,군외면,전남 완도군 군외면 원동터미널 앞 ,추락,해안가,34.38887333,126.6422867
전라남도,완도군,금당면,전남 완도군 금당면 울포 여객선 부두,추락,항포구,34.42328333,127.071655
전라남도,완도군,금당면,완도군 금당면 차우리 앞 항포구,추락,항포구,34.434375,127.0690483
전라남도,완도군,금일읍,완도군 금일읍 일정항,추락,항포구,34.35676667,126.9868283
전라남도,완도군,금일읍,신구항 선착장,추락,항포구,34.33618333,127.0239267
전라남도,완도군,금일읍,완도군 금일읍 동백리 선착장,추락,항포구,34.32373667,127.041215
전라남도,완도군,금일읍,완도군 금일읍 신평리 신평수퍼 앞,추락,항포구,34.35559833,127.04129
전라남도,완도군,금일읍,충도 선착장앞,추락,항포구,34.37394333,127.0705967
전라남도,완도군,노화읍,전남 완도군 노화읍 잘포리 소재 물량장,추락,항포구,34.18696,126.55684
전라남도,완도군,노화읍,완도군 노화읍 당산리 선착장 앞 20m ,추락,항포구,34.191345,126.5515183
전라남도,완도군,노화읍,완도군 노화읍 잘포리 방파제 앞 ,추락,항포구,34.18447833,126.556905
전라남도,완도군,노화읍,노화 당산리항 선착장,추락,항포구,34.19161667,126.5512667
전라남도,완도군,노화읍,전남 완도군 노화읍 충도리 선착장,추락,해안가,34.175375,126.6076717
전라남도,완도군,보길도,완도군 보길도 여항리 선착장 앞 ,추락,항포구,34.155955,126.58961
전라남도,완도군,보길면,전남 완도군 보길면 통리선착장 앞 ,추락,항포구,34.15351833,126.5737417
전라남도,완도군,보길면,부황리 새천년카센터 앞 ,추락,해안가,34.16775833,126.5527767
전라남도,완도군,생일면,완도군 생일도 금곡리 금곡항내,추락,항포구,34.31859167,126.9557717
전라남도,완도군,소안면,완도군 소안면 진산리 선착장,추락,항포구,34.122275,126.6510983
전라남도,완도군,신지면,완도군 신지면 동고리 선착장,추락,항포구,34.32151667,126.8758033
전라남도,완도군,신지면,전남 완도군 신지면 물하태선착장,추락,항포구,34.323325,126.7724267
전라남도,완도군,신지면,전남 완도군 신지면 임촌항 우측 모래사장,추락,항포구,34.32165833,126.80216
전라남도,완도군,신지면,완도군 신지면 송곡 선착장,추락,항포구,34.340235,126.7850333
전라남도,완도군,신지면,완도군 신지도 선착장,추락,항포구,34.333495,126.80359
전라남도,완도군,신지면,전남 완도군 신지면 가인리 선착장,추락,항포구,34.317355,126.8587683
전라남도,완도군,신지면,동고리 대행신고소(신지로1220-84) 앞 선착장,추락,항포구,34.32153333,126.875755
전라남도,완도군,약산면,완도군 약산면 천동선착장 앞 ,추락,항포구,34.38957,126.8699017
전라남도,완도군,약산면,완도군 약산면 득암항 안 서쪽 방파제,추락,방파제,34.35647,126.8883983
전라남도,완도군,약산면,완도군 약산면 조약도 당목항,추락,항포구,34.373625,126.9411983
전라남도,완도군,연동리,완도군 고금면 연동리,추락,항포구,34.38347167,126.8047733
전라남도,완도군,완도읍,완도읍 가용리 농공단지 풍선 축양장 부근,추락,해안가,34.33960667,126.735635
전라남도,완도군,완도읍,완도군 완도읍 정도리 화흥포항,추락,항포구,34.30285167,126.6740783
전라남도,완도군,완도읍,전남 완도군 완도읍 석장리 항포구,추락,항포구,34.30129667,126.7347567
전라남도,완도군,완도읍,완도군 완도읍 대신리 선착장,추락,항포구,34.30974333,126.6718633
전라남도,완도군,청산면,완도군 청산면 도청리 선착장(자연식당 앞),추락,항포구,34.17537,126.8529817
전라남도,장흥군,관산읍,전남 장흥군 관산읍 신동리 사금마을 선착장,추락,항포구,34.54026333,126.9866383
전라남도,장흥군,안양면,전남 장흥군 안양면 수문방파제 앞 ,추락,항포구,34.62493,127.0248683
전라남도,장흥군,회진면,장흥군 회진면 성은 아파트 앞,추락,해안가,34.47251333,126.9359217
전라남도,장흥군,회진면,장흥군 회진면 삭금항내 커브길에서 운전중 운전 미숙  추락,추락,항포구,34.442165,126.923
전라남도,진도군,고군면,전남 진도군 고군면 벌포선착장,추락,항포구,34.46941667,126.3694833
전라남도,진도군,고군면,금계리 회동어촌계 앞 ,추락,항포구,34.41863333,126.33925
전라남도,진도군,고군면,용호항,추락,방파제,34.43941667,126.3591
전라남도,진도군,군내면,진도군 군내면 신동리 신동선착장,추락,항포구,34.55281333,126.30349
전라남도,진도군,의신면,초평항,추락,항포구,34.40733833,126.3351983
전라남도,진도군,임회면,굴포선착장 앞 ,추락,항포구,34.36748333,126.2053767
전라남도,진도군,임회면,진도군 임회면 마세리 인근 뻘,추락,항포구,34.37399333,126.1226517
전라남도,진도군,임회면,서망항내 수협제빙냉동 앞 계류장,추락,항포구,34.35853833,126.13433
전라남도,진도군,조도면,서거차도 내측 수협 유류탱크 인근 부두 앞,추락,항포구,34.25151167,125.91741
전라남도,진도군,지산면,전남 진도군 지산면 거제 선착장 ,추락,항포구,34.48498333,126.1705467
전라남도,진도군,진도읍,수유리 전두 2리 선착장,추락,항포구,34.53672667,126.2232633
전라남도,함평군,월천리,109횟집 앞 선착장,추락,항포구,35.13556667,126.4013167
전라남도,해남군,문내면,전남 해남군 문내면 우수영 구구횟집 ~ 선착장 방향 약 100m지점 해변,추락,항포구,34.58625167,126.3064
전라남도,해남군,북평면,전남 해남군 북평면 오산리 율도 갯벌(해안가),고립,갯벌,34.40744833,126.65188
전라남도,해남군,산이면,금호개발 모래하치장,추락,항포구,34.70756667,126.3725667
전라남도,해남군,송지면,전남 해남군 송지면 송호리 사랑개 선착장,추락,항포구,34.32116667,126.51693
전라남도,해남군,송지면,전남 해남군 송지면 엄남포길 20-26 해안가,추락,해안가,34.35774833,126.5168433
전라남도,해남군,송지면,해남군 대죽리 삼거리 간석지,고립,갯벌,34.35018167,126.5193783
전라남도,해남군,황산면,해남군 황산명 부곡리 성산항 방파제,추락,항포구,34.535325,126.3915583
전라남도,해남군,황산면,해남군 황산면 한자리 인근 선착장,추락,항포구,34.534585,126.4343717
경상북도,경주시,감포읍,전촌항 남방파제 등대 인근 20미터해중,추락,항포구,35.78726667,129.4899333
경상북도,경주시,감포읍,감포리 384-2번지 앞,추락,항포구,35.80323333,129.5017
경상북도,경주시,감포읍,감포항 어민복지회관 앞 10m ,추락,항포구,35.80428167,129.5020233
경상북도,경주시,감포읍,감포항 수협 급유소,추락,항포구,35.80486833,129.50268
경상북도,경주시,양남면,"경북 경주시 양남면 수렴2리, 지경항",추락,항포구,35.65153333,129.443195
경상북도,영덕군,강구읍,강구 대게회타운(강구면 256-115),추락,항포구,36.35576333,129.3869717
경상북도,영덕군,병곡면,영덕군 병곡항내 계류장 끝단 5미터 ,추락,항포구,36.59308833,129.408945
경상북도,영덕군,병곡면,백석리항내,추락,항포구,36.62082167,129.4076017
경상북도,영덕군,축산면,사진3리항 계류장 앞,추락,항포구,36.51932667,129.4389917
경상북도,영덕군,축산면,사진2리~3리 사이 갯바위,추락,갯바위,36.52333833,129.4379317
경상북도,영덕군,축산면,경정2리 항내,추락,항포구,36.48726167,129.43962
경상북도,울릉군,서면,거북바위 물양장 내,추락,항포구,37.456145,130.8547867
경상북도,울릉군,울릉읍,사동신항 중앙부두 앞 ,추락,항포구,37.45623667,130.8725183
경상북도,울릉군,울릉읍,도동항 화물차량 주차장,추락,항포구,37.47586833,130.9051267
경상북도,울릉군,울릉읍,저동항 북방파제 끝단 테트라포트,추락,항포구,37.49329,130.90879
경상북도,울릉군,울릉읍,저동항 어판장 19홀,추락,항포구,37.48950333,130.9060217
경상북도,울진군,평해읍,직산항내,추락,항포구,36.72164,129.4705167
경상북도,울진군,후포면,경북 울진군 후포면 울진대게로 142(통발협회 앞),추락,항포구,36.675045,129.45297
경상북도,울진군,후포읍,후포항내 여객선터미널 부두 앞 ,추락,항포구,36.67423167,129.4565633
경상북도,포항시,남구,포항시 죽도시장내 신포항수산 앞 해상(동빈내항 내) ,추락,항포구,36.034255,129.3689167
경상북도,포항시,남구,포항신항 6문 14번 선석 ,추락,항포구,36.02235,129.4025233
경상북도,포항시,남구,죽도어시장 공판장 앞 ,추락,항포구,36.03521833,129.3684483
경상북도,포항시,남구,신항 74번선석,추락,항포구,36.008675,129.4074883
경상북도,포항시,남구,포항 송도동 포항운하부근 ,추락,항포구,36.03466667,129.369
경상북도,포항시,남구,형산강출장소 앞 슬립웨이,추락,항포구,36.02519833,129.37639
경상북도,포항시,남구,송도동 포항구항 쌍용모래부두 앞,추락,항포구,36.04308,129.371855
경상북도,포항시,남구,포항 북구 죽도동 포항수협 죽도위판장 앞 ,추락,항포구,36.03516833,129.368405
경상북도,포항시,남구,구룡포항내 슬립웨이,추락,항포구,35.98718333,129.55628
경상북도,포항시,북구,영일만항 낚시어선 부두앞 ,추락,해안가,36.10628,129.4347467
경상북도,포항시,북구,두호항 남방파제 약120미터 중간지점 외측,추락,항포구,36.05804333,129.3859167
경상북도,포항시,북구,흥해읍 칠포1리항,추락,항포구,36.13916667,129.3906083
경상북도,포항시,북구,송라면 오도1리항 남쪽 500미터 해안,추락,해안가,36.14289,129.3918733
경상북도,포항시,북구,포항지방해양수산청 후문 앞 ,추락,항포구,36.05093,129.3712067
경상북도,포항시,북구,포항시 흥해읍 칠포리 54-4(마루펜션 인근 해안가),추락,해안가,36.140875,129.39133
경상북도,포항시,북구,포항시 북구 송라면 조사리 소재 대행신고서 앞,추락,항포구,36.219895,129.384875
경상북도,포항시,북구,포항신항 24번 선석 앞,추락,항포구,36.00827333,129.3892433
경상북도,포항시,북구,포항 북구 동빈동 채움병원 앞 ,추락,항포구,36.04102833,129.3696133
경상북도,포항신,남구,구룡포읍 구룡포항북방파제 활어위판장,추락,항포구,35.98644167,129.5555917
경상북도,포항시 ,남구 ,도구해수욕장,추락,해수욕장,35.98845,129.4392617
경상남도,거제시,남부면,거제시 남부면 갈곶리 함목해수욕장 동방 20m ,추락,해안가,34.73747667,128.65258
경상남도,거제시,남부면,거제시 남부면 다포리 여차항 계단식 물량장 앞 ,추락,항포구,34.70743667,128.6234983
경상남도,거제시,남부면,거제시 남부면 대포항 물량장(파출소 앞 물량장),추락,항포구,34.70931667,128.584275
경상남도,거제시,내간리,거제시 거제면 내간리 원조굴구이 앞 선착장,추락,항포구,34.84102167,128.566945
경상남도,거제시,능포로,거제시 능포항 방파제 ,추락,방파제,34.884355,128.73585
경상남도,거제시,덕포동,거제시 덕포동 덕포 물양장 앞 20M,추락,항포구,34.90736667,128.7088333
경상남도,거제시,덕포동,거제시 독포동 덕포횟집 선착장 앞,추락,항포구,34.90756333,128.7085283
경상남도,거제시,둔덕면,학산 마을 학산항 방파제 앞 해상,추락,항포구,34.85348833,128.47237
경상남도,거제시,사등면,경남 거제시 사등면 창호리 창촌마을 앞 ,추락,항포구,34.95672167,128.5093517
경상남도,거제시,사등면,경남 거제시 사등면 가조도 창내 어촌계 회관 방파제 앞 20미터 ,추락,항포구,34.95536833,128.5238767
경상남도,거제시,사등면,거제시 사등면 모래실 사곡교회 앞 물량장,추락,방파제,34.90298333,128.5718
경상남도,거제시,사등면,"거제시 사등면 성포로 3길 12, 활어횟집",추락,해안가,34.920175,128.5219767
경상남도,거제시,사등면,거제면 소재 산달도 카페리 선착장 인근 ,추락,해안가,34.82078333,128.5350483
경상남도,거제시,사등면,거제시 사등면 모래실마을 물량장 크레인 앞 ,추락,항포구,34.90297667,128.57181
경상남도,거제시,사등면,거제시 사등면 사등리 구)삼호조선거제 2공장 암벽 앞 ,추락,항포구,34.90957,128.5380133
경상남도,거제시,일운면,거제시 일운면 지세포리 선창 마을회관 앞,추락,해안가,34.826065,128.709245
경상남도,거제시,장목면,거제시 장목면 외포항 국자횟집 앞 약10m ,추락,항포구,34.93673333,128.71765
경상남도,거제시,장목면,거제시 장목면 관포길 23번지,추락,항포구,34.98861833,128.689995
경상남도,거제시,장목면,거제시 장목면 장목리 장목항 앞 ,추락,항포구,34.98771167,128.67537
경상남도,거제시,장목면,거제시 장목면 외포리 외포위판장 앞 ,추락,항포구,34.936595,128.7178133
경상남도,거제시,장승포동,거제시 장승포동 수협 앞 방파제,추락,항포구,34.85988333,128.7245667
경상남도,거제시,장승포동,거제시 장승포동 장승포 5구 하얀등대횟집 앞,추락,해안가,34.85732833,128.722265
경상남도,거제시,팔랑포2길,거제시 옥포동 팔랑포 방파제 끝단,추락,방파제,34.89263,128.7053867
경상남도,거제시,하청면,거제시 하청면 신동마을 하청선착장 앞 약5m,추락,항포구,34.95601667,128.6416167
경상남도,거제시,하청면,거제시 하청면 실전리 칠천도연륙교 위 추락,추락,해안가,34.9749,128.6415733
경상남도,거제시,하청면,경남 거제시 칠천도 해피투어 선착장 인근(통영장어무한리필 식당 앞),추락,항포구,34.97521667,128.64145
경상남도,거제시,하청면,거제시 하청면 실전리 칠천교 항 ,추락,항포구,34.97379333,128.65036
경상남도,고성군,동해면,고성군 동해면 내곡리 성나루모텔 앞 ,추락,항포구,34.98687167,128.4050667
경상남도,고성군,하일면,고성군 용암포 방파제,추락,항포구,34.90122,128.171155
경상남도,고성군,회화면,고성군 회화면 보전리 마동호 방조제 앞,추락,해안가,35.035025,128.375685
경상남도,남해군,고현면,남해군 고현면 갈화리 방파제 앞 ,추락,항포구,34.89263833,127.8376133
경상남도,남해군,미조면,경남 남해군 미조면 미조리 남항 수협 유류 급유소 ,추락,항포구,34.705425,128.0412433
경상남도,남해군,삼동면,남해군 삼동면 둔촌방파제 앞 ,추락,항포구,34.82556167,128.0261167
경상남도,남해군,설천면,고사 방파제 인근,추락,항포구,34.88832167,127.9216567
경상남도,남해군,설천면,남해군 설천면 진목항 방파제 앞 10m 해상,추락,항포구,34.88621667,127.9172733
경상남도,남해군,이동면,남해군 이동면 초음리,추락,항포구,34.823565,127.9398767
